item_id,price,developer,release_anio
44340,9.99,Codemasters Action Studio,2011
12810,9.99,"Triumph Studios,Virtual Programming",2009
44320,,Sin dato disponible,Sin dato disponible
201700,,Sin dato disponible,Sin dato disponible
321040,,Sin dato disponible,Sin dato disponible
274560,4.99,"Laser Guided Games, LLC",2014
275080,4.99,Excalibur,2014
275490,6.99,Crazy Moo Games,2014
277430,2.99,"Vanguard Games,343 Industries",2014
277500,4.99,Excalibur,2014
277590,14.99,Ubisoft Montreal,2014
34800,4.99,City Interactive,2008
10270,9.99,Akella,2014
279140,29.99,"Muzzy Lane Software,Factus Games",2015
281410,9.99,Burut CT,2008
281690,,Sin dato disponible,Sin dato disponible
246620,14.99,Ndemic Creations,2016
282100,6.99,Enter Skies,2014
282140,29.99,Frictional Games,2015
282440,9.99,id Software,2010
282800,6.99,Orange_Juice,2013
283040,9.99,"Stephane Valverde,Leslie Valverde",2014
283180,6.99,Faravid Interactive,2014
283390,9.99,Rage Software,2002
283880,2.99,Crystal Shard,2014
283960,6.99,Humongous Entertainment,1996
286320,4.99,Nemoria Entertainment,2013
286500,9.99,Alawar,2014
286540,9.99,MagicIndie,2014
258180,9.99,Square Enix,2014
287840,5.99,Krome Studios,2015
288160,4.99,Fireproof Games,2014
289650,29.99,Ubisoft,2014
233290,29.99,Airtight Games,2014
289760,6.99,"Radial Games Corp,Loren Bednar,Dr. Kimberly Voll,Lindsay Jorgensen",2015
291170,,Sin dato disponible,Sin dato disponible
291270,1.99,9heads Game Studios,2012
292410,9.99,Eutechnyx,2005
115210,4.99,GSC Game World,2003
4880,4.99,GSC Game World,2001
115200,4.99,GSC Game World,2005
294020,,Sin dato disponible,Sin dato disponible
294230,3.99,Forever Entertainment S. A.,2014
294530,6.99,Humongous Entertainment,1996
294670,6.99,Humongous Entertainment,1997
3050,4.99,Techland,2006
200370,9.99,Zeal Game Studio,2012
296470,4.99,Stegersaurus Software Inc.,2014
296630,5.99,Demon Wagon Studios,2014
299580,14.99,Sunside Inc,2017
300550,14.99,Harebrained Schemes,2014
1500,9.99,Introversion Software,2005
1510,9.99,Introversion Software,2006
1520,9.99,Introversion Software,2006
1530,9.99,Introversion Software,2008
300820,19.99,Avalanche Software,2011
301190,2.99,Forever Entertainment S. A.,2014
301200,7.99,Forever Entertainment S. A.,2014
286690,19.99,4A Games,2014
287390,19.99,4A Games,2014
302120,9.99,Alawar,2012
302130,9.99,MagicIndie,2012
302460,2.99,Appmania/i-Free,2013
244160,34.99,"Gearbox Software,Aspyr (Mac)",2015
304460,9.99,"Holden Boyles,Ciprian Stanciu",2014
306020,9.99,Ninja Kiwi,2014
306040,1.99,"Antanas Marcelionis,Renė Petrulienė",2016
250400,14.99,Eko Software,2013
306350,5.99,"Gremlin Interactive,The Software Refinery",1995
306410,1.99,"RVL Games,exosyphen studios",2014
202090,,Sin dato disponible,Sin dato disponible
63380,19.99,Rebellion,2012
307050,,Sin dato disponible,Sin dato disponible
307230,,Sin dato disponible,Sin dato disponible
307760,4.99,Excalibur,2014
308330,9.99,Cranberry Production,2014
237850,24.99,Red Thread Games,2017
311850,,Sin dato disponible,Sin dato disponible
312280,0.0,BlueLine Games,2015
316080,4.99,Polar Bunny Ltd,2015
317250,,Sin dato disponible,Sin dato disponible
317400,0.0,Prism Game Studios Ltd.,2015
317610,9.99,The Secret Pie,2014
253510,0.0,WhiteMoon Dreams,2014
318100,7.99,Axyos Games,2014
318230,14.99,Convoy Games,2015
318350,19.99,Gamestar,2014
318950,19.99,Planet Moon Studios,2010
319230,12.99,Sunlight Games,2014
319270,6.99,Ripatti Software,2014
319400,5.99,Disney Interactive,2011
319970,3.99,Rival Games Ltd,2014
320300,,Sin dato disponible,Sin dato disponible
45100,4.99,Artery Games,2010
289930,19.99,Deck13 Hamburg,2014
7860,4.99,The Farm 51,2009
46250,6.99,The Farm 51,2010
287450,19.99,"SkyBox Labs,Big Huge Games",2014
323320,,Sin dato disponible,Sin dato disponible
241260,29.99,Frogwares,2014
323430,9.99,Sunside Inc,2014
302510,19.99,Crytek,2014
214490,39.99,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014
221540,14.99,Hidden Path Entertainment,2014
307690,29.99,"United Front Games,Feral Interactive (Mac)",2014
326190,1.99,Jetdogs Studios,2014
245300,19.99,Junction Point,2012
286880,19.99,Behaviour Interactive,2013
297860,19.99,Black Rock Studio,2010
301760,19.99,Avalanche Software,2011
301980,19.99,Eurocom Entertainment Software,2007
311770,19.99,Traveller's Tales,2011
315440,19.99,GameStar,2010
316030,19.99,Etranges Libellules Studios,2010
316260,19.99,Eurocom,2011
316320,19.99,Papaya Studio,2010
317580,19.99,Papaya Studio,2010
319170,19.99,Eurocom,2009
322600,,Sin dato disponible,Sin dato disponible
327740,9.99,"Monolith Productions, Inc.",2003
327370,9.99,MagicIndie,2014
327860,14.99,Lavaboots Studios,2014
24240,14.99,OVERKILL Software,2011
328880,9.99,Red Hedgehog,2014
329650,6.99,TNT Team,1998
329830,1.99,David Szymanski,2014
329950,,Sin dato disponible,Sin dato disponible
211420,19.99,FromSoftware,2012
330350,4.99,YFYX GAMES,2014
330370,4.99,Top3Line s.r.o.,2015
330660,9.99,Serenity Forge,2015
330840,29.99,Telltale Games,2014
331790,4.99,New Reality Games,2015
305620,34.99,Hinterland Studio Inc.,2017
332480,3.99,Awoker Games,2014
332710,6.99,"Ratz 'N' Godz,Storybird Games",2014
333740,,Sin dato disponible,Sin dato disponible
334620,4.99,David Erosa,2015
334840,4.99,Ghost Crab Games,2014
335200,6.99,Tazigen Clock,2015
335240,0.0,Atelier 801,2015
337420,2.99,Light Echo,2014
339200,14.99,Cornfox &amp; Bros.,2015
339800,9.99,HuniePot,2015
340070,1.99,Playboom,2015
340300,4.99,Forever Entertainment S. A.,2015
340310,4.99,Forever Entertainment S. A.,2015
341080,4.99,Hyde Games,2015
341150,19.99,Leslaw Sliwko,2015
341500,1.99,Anteater Games,2015
341550,4.99,"Artur Games,Music by Darkman007",2015
342360,9.99,Zeiva Inc,2012
343390,0.99,Alawar Dreamdale,2013
335660,6.99,roseVeRte,2011
344030,9.99,Autumn Moon,2015
344040,3.99,Lord Kres,2015
344790,9.99,Alawar,2015
215080,0.0,Ankama Studio,2014
301910,14.99,"Deep Silver Volition,High Voltage Software",2015
345440,9.99,Skobbejak Games,2015
346040,7.99,VIS - Visual Imagination Software,2015
346110,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017
407530,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017
346140,9.99,Alawar Entertainment,2015
346290,0.0,CounterCurrent Games,2015
346900,0.0,Hyper Hippo Games,2015
347350,,Sin dato disponible,Sin dato disponible
347360,,Sin dato disponible,Sin dato disponible
347370,,Sin dato disponible,Sin dato disponible
495400,,Sin dato disponible,Sin dato disponible
347430,4.99,"Jetdogs Studios,Fineway Studios",2015
347590,2.99,Alawar Entertainment,2015
347560,0.99,Back To Basics Gaming,2015
348360,11.99,JoyBits Ltd.,2015
348670,0.99,vidiludi games and entertainment,2015
349260,2.99,Matt Edzenga,2015
349500,4.99,Ian Isaro,2015
351340,6.99,Neckbolt,2015
351490,1.99,Hellscape Games,2015
352190,9.99,G-OLD,2015
331160,19.99,Beenox,2006
331450,9.99,KnowWonder,2003
331750,19.99,Asobo Studio,2008
331970,9.99,Barking Dog Studios,2002
332260,19.99,Rainbow Studios,2007
338300,19.99,Avalanche Software,2006
339040,9.99,Avalanche Software,2005
340990,19.99,Avalanche Software,2008
343140,19.99,AWE Games,2006
353640,9.99,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2015
311560,19.99,"Ubisoft Sofia,Ubisoft Kiev",2015
354500,,Sin dato disponible,Sin dato disponible
354510,,Sin dato disponible,Sin dato disponible
354520,,Sin dato disponible,Sin dato disponible
354530,,Sin dato disponible,Sin dato disponible
354540,,Sin dato disponible,Sin dato disponible
354550,,Sin dato disponible,Sin dato disponible
494710,,Sin dato disponible,Sin dato disponible
354640,0.0,Blue Byte,2010
355150,1.99,Sin dato disponible,2015
355950,9.99,"SkyBox Labs,Forgotten Empires",2015
356040,14.99,"Unicube,Team 17 Digital Ltd",2016
356570,12.89,"Pinokl Games,Kverta",2015
359040,4.99,David Szymanski,2015
359050,0.99,marbenx,2015
359320,,Sin dato disponible,Sin dato disponible
360590,4.99,Gamestarters,2015
360640,2.99,"Jetdogs Studios,Zoom Out Games",2015
360730,0.0,Red Team Games,2015
360750,2.99,Casiualogic,2015
361160,4.99,Risen Phoenix Studios,2015
361190,4.99,Forever Entertainment S. A.,2015
361400,,Sin dato disponible,Sin dato disponible
47780,19.99,Visceral Games,2011
362620,13.99,Coredumping,2015
346680,,Sin dato disponible,Sin dato disponible
362890,19.99,Crowbar Collective,2015
363460,,Sin dato disponible,Sin dato disponible
363490,0.99,Mint Age Studios,2015
363600,14.99,Daylight Studios,2015
364270,4.99,John Wizard,2015
365450,9.99,Team Fractal Alligator,2015
366990,3.99,"Ninai Games,YeaBoing",2000
238370,14.99,Pieces Interactive,2015
397080,,Sin dato disponible,Sin dato disponible
363580,4.99,NAMI TENTOU,2015
370510,1.99,"Bimboosoft Co.,Ltd.",2015
370550,7.99,10tons Ltd,2015
370640,9.99,Warfare Studios,2015
371420,4.99,Forever Entertainment S. A.,2015
371500,0.99,Deion Mobile,2015
371510,9.99,SIEIDI Ltd,2015
371670,4.99,Mystik'Art,2015
372030,9.99,Wickworks,2014
373110,,Sin dato disponible,Sin dato disponible
375250,6.99,Onni Interactive,2015
375460,2.99,Forever Entertainment S. A.,2015
375510,0.99,Mint Age Studios,2015
267750,19.99,Cliffhanger Productions,2015
376870,24.99,Telltale Games,2015
312530,12.99,Landon Podbielski,2015
380700,1.99,Nicholas Mallory,2015
208650,19.99,Rocksteady Studios,2015
267490,19.99,Armature Studio,2014
383330,0.99,Alister Software,2015
383560,3.99,Oryon Entertainment,2015
383800,4.99,Raconteur Games,2016
384480,4.99,Cybernetik Design,2016
383870,19.99,Campo Santo,2016
384740,4.99,Ionized Games,2017
367580,0.99,"Maciej Targoni,Wojciech Wasiak",2015
385080,1.99,Tall Story Studios,2016
385830,2.99,storm_sharks,2015
386330,3.99,HJO Creations,2016
387840,0.99,LightsoutGames,2015
388080,3.99,"AndrewMD5,Codeusa",2015
388160,0.99,Cemil Tasdemir,2015
391070,0.99,quad games,2015
391420,1.99,Space Wedgie,2016
394310,9.99,Lazy Bear Games,2016
394540,1.99,team BitClub,2016
395270,1.99,David Szymanski,2015
396260,2.99,Oscar Brittain,2016
398710,0.99,Digital Melody,2015
399430,0.99,Razvan,2015
402670,2.99,Wytchlight,2015
403560,0.99,Space Cat Studios,2015
403570,3.99,Akakiy Petrushkin,2015
403900,0.99,PiGravity,2015
403740,0.99,Alex Zhang,2015
404480,0.0,Team Eleven Eleven,2015
405640,4.99,Daniel Mullins Games,2016
408940,0.0,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",2015
410210,0.99,PiGravity,2015
411960,14.99,Krome Studios,2016
412600,0.99,Leo B,2016
413150,14.99,ConcernedApe,2016
272890,9.99,Kinelco &amp; Lone Elk Creative,2014
415420,2.99,isTom Games Kft.,2015
416080,4.99,Liquid Dragon Studios,2015
416550,0.99,John Szymanski,2015
418070,0.99,"Space Cat Studios,SnowFlame,Back To Basics Gaming",2015
418910,4.99,Very Simple Idea Studios,2015
2700,19.99,"Frontier,Aspyr (Mac)",2006
285310,5.99,Chris Sawyer Productions,1999
285330,9.99,Chris Sawyer Productions,2002
427520,20.0,Wube Software LTD.,2016
431240,5.99,Blacklight Interactive,2016
432020,0.99,5Wolf,2016
440430,,Sin dato disponible,Sin dato disponible
440431,,Sin dato disponible,Sin dato disponible
440432,,Sin dato disponible,Sin dato disponible
440433,,Sin dato disponible,Sin dato disponible
440434,,Sin dato disponible,Sin dato disponible
440435,,Sin dato disponible,Sin dato disponible
440436,,Sin dato disponible,Sin dato disponible
440437,,Sin dato disponible,Sin dato disponible
440438,,Sin dato disponible,Sin dato disponible
433950,0.99,Nickervision Studios,2016
264240,9.99,Interdimensional Games Inc,2014
438010,0.99,Frozenmark Games,2016
438020,1.99,Sekerin Productions,2016
438030,0.99,Chuck Productions,2016
438080,1.99,Digital Melody,2016
438180,0.99,Redro Games,2016
310380,0.0,Edge Case Games Ltd.,2016
439260,,Sin dato disponible,Sin dato disponible
4720,14.95,Monolith,2006
34270,61.99,D3T Limited,2010
203750,14.99,Devil's Details,2012
444480,1.99,Mihai Morosanu,2016
444560,,Sin dato disponible,Sin dato disponible
448630,1.99,Sekerin Productions,2016
448660,0.99,CharlieH,2016
449200,0.99,Blazing Fanfish,2016
449540,0.99,K Bros Games,2016
451880,0.99,Alister Software,2016
454200,0.99,Sergey Dovganovskiy,2016
454890,0.99,xXarabongXx,2016
463210,0.99,Lapovich,2016
463220,0.99,Robert Alvarez,2016
463350,1.99,Warfare Studios,2016
466840,0.99,Digital Dawn Studios,2016
469730,0.99,"SnowFlame,Back To Basics Gaming",2016
473450,4.99,Adam DeLease,2016
485330,0.99,"Nostalgia Hound,PiGravity",2016
485890,0.99,Ductape studio,2016
491330,2.99,"Jetdogs Studios,Zoom Out Games",2016
397060,0.0,Abrakam SA,2017
1200,9.99,Tripwire Interactive,2006
1230,0.0,Sandstorm Productions,2008
1280,0.0,Darklight Games,2009
3720,9.99,Elixir Studios,2004
32360,9.99,LucasArts,2009
67000,6.99,Dmytry Lavrov,2010
47900,,Sin dato disponible,Sin dato disponible
2210,14.99,RavenSoft / id Software,2005
22310,4.99,Rebellion,2009
22320,14.99,Bethesda Game Studios,2002
22340,,Sin dato disponible,Sin dato disponible
22350,0.0,Splash Damage,2011
22370,19.99,Bethesda Game Studios,2009
22450,4.99,inXile Entertainment,2011
2820,15.99,Egosoft,2008
201310,9.99,Egosoft,2011
230410,0.0,Digital Extremes,2013
224500,14.99,Robotronic Games,2016
214730,14.99,"SNK Games,Elemental Games,Katauri Interactive",2013
238240,14.99,Handyman Studios,2015
248390,18.99,Dekovir Entertainment,2014
2870,29.99,Egosoft,2013
252110,14.99,Asteroid Base,2015
254200,12.99,ProjectorGames,2015
226620,14.99,QCF Design,2013
265950,19.99,White Paper Games,2014
391920,,Sin dato disponible,Sin dato disponible
211820,14.99,Chucklefish,2016
367540,,Sin dato disponible,Sin dato disponible
275850,59.99,Hello Games,2016
292330,19.99,Coronado Games,2016
226860,29.99,Stardock Entertainment,2015
38410,9.99,Black Isle Studios,1998
247080,14.99,Brace Yourself Games,2015
315460,,Sin dato disponible,Sin dato disponible
324260,14.99,AtomicTorch Studio,2015
275670,14.99,Passtech Games,2014
340580,9.99,Sun-Studios,2017
344850,24.99,Twice Circled,2015
351510,9.99,"Jackbox Games, Inc.",2015
365300,0.0,"Shokunin,Thomas M. Visser,Vincent Thiele",2016
298180,0.0,Scott Cawthon,2014
370360,6.99,Zachtronics,2015
372190,0.0,Aratog LLC,2016
383120,19.99,Eleon Game Studios,2015
388880,19.99,Night School Studio,2016
234140,19.99,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015
396890,0.99,DopplerFrog,2015
404410,0.0,Michael Zahniser,2015
416690,,Sin dato disponible,Sin dato disponible
364360,59.99,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",2016
452780,,Sin dato disponible,Sin dato disponible
454060,2.99,Endless Loop Studios,2016
466170,0.0,Shugasu UG,2016
1300,9.99,Ritual Entertainment,2006
1309,,Sin dato disponible,Sin dato disponible
1313,,Sin dato disponible,Sin dato disponible
6850,6.99,Io-Interactive A/S,2002
12100,9.99,Rockstar Games,2002
12230,,Sin dato disponible,Sin dato disponible
12120,14.99,Rockstar Games,2005
12250,,Sin dato disponible,Sin dato disponible
12140,9.99,Remedy Entertainment,2001
12150,9.99,Remedy Entertainment,2003
15100,19.99,Ubisoft Montreal,2008
16600,9.99,Redlynx,2008
12750,,Sin dato disponible,Sin dato disponible
12360,19.99,Bugbear Entertainment,2008
17300,19.99,Crytek,2007
19830,9.99,"Red Storm Entertainment,Ubisoft Montreal",2003
19840,,Sin dato disponible,Sin dato disponible
12200,14.99,Rockstar New England,2008
11590,4.99,Deep Red Limited,2007
21660,19.99,Capcom,2009
12800,,Sin dato disponible,Sin dato disponible
13570,9.99,Ubisoft Montreal,2005
40700,9.99,Amanita Design,2009
18110,,Sin dato disponible,Sin dato disponible
12840,,Sin dato disponible,Sin dato disponible
33610,5.99,Revolution Software Ltd,2003
32430,19.99,"LucasArts,Aspyr Studios",2009
3730,4.99,Rebellion,2000
40930,4.99,The Odd Gentlemen,2010
34010,14.99,Obsidian Entertainment,2010
3960,4.99,PopTop,2005
3980,9.99,"FireFly Studios,Firaxis Games",2006
7610,9.99,PopTop,2003
7620,4.99,PopTop,1998
7650,4.99,"MicroProse Software, Inc",1995
7660,4.99,"MicroProse Software, Inc",1997
7730,4.99,"MicroProse Software, Inc",1998
7760,4.99,"MicroProse Software, Inc",1993
7770,4.99,"MicroProse Software, Inc",2001
7780,,Sin dato disponible,Sin dato disponible
16700,,Sin dato disponible,Sin dato disponible
40950,5.99,FireFly Studios,2001
40960,,Sin dato disponible,Sin dato disponible
40970,9.99,FireFly Studios,2002
40980,14.99,FireFly Studios,2009
50120,,Sin dato disponible,Sin dato disponible
41700,19.99,GSC Game World,2010
45740,19.99,Capcom Vancouver,2010
70300,4.99,Terry Cavanagh,2010
35130,9.99,Crystal Dynamics,2010
47870,19.99,Criterion Games,2010
36700,,Sin dato disponible,Sin dato disponible
37000,,Sin dato disponible,Sin dato disponible
227560,7.99,Tragnarion Studios,2014
18000,7.99,Hothead Games,2008
18020,7.99,Hothead Games,2008
48190,19.99,Ubisoft Montreal,2011
63710,9.99,Gaijin Games,2011
95300,9.99,Alientrap,2011
92000,4.99,Dark Energy Digital Ltd.,2011
45760,29.99,Capcom,2014
57900,19.99,Gearbox Software,2011
201870,,Sin dato disponible,Sin dato disponible
200330,,Sin dato disponible,Sin dato disponible
67370,29.99,Digital Extremes,2012
207570,4.99,increpare games,2011
57400,,Sin dato disponible,Sin dato disponible
204060,7.99,"Capybara,Superbrothers,Jim Guthrie",2012
6860,8.99,Io-Interactive A/S,2006
6900,6.99,Io-Interactive A/S,2000
200390,7.99,Unigine Corp.,2012
209830,14.99,Jasper Byrne,2012
205910,9.99,Black Pants Studio,2012
108710,9.99,Remedy Entertainment,2012
202750,9.99,Remedy Entertainment,2012
211050,,Sin dato disponible,Sin dato disponible
107800,9.99,Recoil Games,2011
108500,19.99,Strange Loop Games,2012
65300,9.99,Hitbox Team,2012
207420,2.99,Tribute Games Inc.,2012
214970,9.99,Aleksey Abramenko,2012
207210,,Sin dato disponible,Sin dato disponible
219680,9.99,Ed Key and David Kanaga,2013
388410,29.99,"Gunfire Games,Vigil Games,THQ Nordic",2015
238960,,Sin dato disponible,Sin dato disponible
230980,5.99,Droqen,2013
228300,29.99,DONTNOD Entertainment,2013
65930,19.99,2K Marin,2013
206190,9.99,Suspicious Developments,2013
231040,9.99,Threaks,2013
261760,39.99,Xaviant,2014
296490,9.99,Game in a Bottle,2015
296710,,Sin dato disponible,Sin dato disponible
326120,4.99,Flump Studios,2015
240160,,Sin dato disponible,Sin dato disponible
240180,,Sin dato disponible,Sin dato disponible
240200,,Sin dato disponible,Sin dato disponible
358170,0.0,3D Realms (Apogee Software),1991
358180,0.0,3D Realms (Apogee Software),1993
358190,4.99,JAM Productions,1993
358200,4.99,Redwood Games,1992
358210,4.99,3D Realms (Apogee Software),1993
358220,4.99,Animation F/X,1994
358230,4.99,3D Realms (Apogee Software),1991
358240,0.0,3D Realms (Apogee Software),1990
358250,4.99,3D Realms (Apogee Software),1992
358260,4.99,3D Realms (Apogee Software),1991
358270,4.99,Remedy,1996
358280,0.0,"Interactive Binary Illusions,SubZero Software",1994
358290,4.99,Moonlite Software,1994
358300,2.99,3D Realms (Apogee Software),1993
358310,4.99,JAM Productions,1994
358320,4.99,3D Realms (Apogee Software),1995
358330,0.0,3D Realms (Apogee Software),1990
358340,4.99,Redwood Games,1992
358350,4.99,3D Realms (Apogee Software),1992
358360,4.99,Cygnus Studios,1994
358370,6.99,Terminal Reality,1995
358380,4.99,Beavis Soft,1994
358390,0.0,3D Realms,1996
358400,9.99,3D Realms (Apogee Software),1997
358410,6.99,3D Realms (Apogee Software),1994
358420,0.0,Argo Games,1995
358430,,Sin dato disponible,Sin dato disponible
358440,0.0,Scenario Software,1991
359850,,Sin dato disponible,Sin dato disponible
365810,15.99,ACE MADDOX,2017
368340,19.99,Radical Fish Games,2015
370240,59.99,Visual Concepts,2015
371180,4.99,"Wisdom Tree, Inc.",1995
292030,,Sin dato disponible,Sin dato disponible
373360,6.99,Raven Travel Studios,2015
205230,14.99,Arkedo,2012
205950,7.99,Blit Software,2012
2400,9.99,Outerlight Ltd.,2006
2420,9.99,Outerlight Ltd.,2006
2430,,Sin dato disponible,Sin dato disponible
7110,14.99,BioWare Corporation,2007
